HS_ID,Opp ID,"Event/
Non-Event",Builder,"Project 
Name",City,Package_ID,"Product_Sub_
category",Quantity,Sales,"APM 
Name",Expected TAT,HS _Product,Status,Latest_Date,TL Name,TL Rating,Projected Hour,Working Hour,Remaining Hour,Project Work Priority Status,Partial Delivery Status,Project FeedBack,Beyond TAT comments,Apprvoal ,Link 1,No
A429,https://lookup.housing.com/opportunity/4783102,-,Ajay Enterprises Pvt Ltd - Eros Group,Sampoornam ,Noida,1777082,Dependent Product,1,Tarang Saxena,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,9-Oct-2024,Ankur Sharma,,12:00:00,12:29:00,-0:29:00,,,,,,,429
A430,https://lookup.housing.com/opportunity/4783102,MHU'24,Ajay Enterprises Pvt Ltd - Eros Group,Sampoornam ,Noida,1777092,Dependent Product,2,Tarang Saxena,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,14-Nov-2024,Ankur Sharma,,19:30:00,19:20:00,0:10:00,,,,,,,430
A432,https://lookup.housing.com/opportunity/4551138,MHU'24,Shreedham Group Builders,Shreedham Group Builders,Mumbai,1749060,,1,Harshil Sunil Doshi,Anil,,Virtual_Apartment_Digitour,Final Delivery,4-Oct-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,432
A433,https://lookup.housing.com/opportunity/4740882,MHU'24,Shree Radhe Infra,Shree Radhe Infra,Vadodara,1769307,,1,Batra Hitesh,Anil,,Real_Apartment_Digitour,Final Delivery,12-Sep-2024,Outsource ,,1:00:00,0:50:00,0:10:00,,,,,,,433
A434,https://lookup.housing.com/opportunity/4659363,MHU'24,Shree Giriraj Developers,Shree Giriraj Developers - Shyama Icon,Vadodara,1765374,,1,Batra Hitesh,Anil,,Virtual_Apartment_Digitour,Final Delivery,18-Sep-2024,Ankur Sharma,,0:00:00,0:00:00,0:00:00,,,,,,,434
A435,https://lookup.housing.com/opportunity/4678838,MHU'24,Divya Murti Buildcon - Fairfield Builders And Developers,Fairfield Builders And Developers,Indore,1768703,,1,Ajatshatru Chaurasia,Anil,,Virtual_Apartment_Digitour,Final Delivery,1-Oct-2024,Parth Kaushik,,22:00:00,27:55:00,-5:55:00,,,,,,,435
A436,https://lookup.housing.com/opportunity/3917217,-,One Realty,The Sky Bungalows,Jaipur,464389,,1,Mohd Wasim Aktar Shekh,Jagadish,,Short_Video,Final Delivery,29-Nov-2024,Shubham,3,0:00:00,0:00:00,0:00:00,,,,,RBH Approval (Deemed),,436
A437,https://lookup.housing.com/opportunity/3917217,-,One Realty,Space Villa,Jaipur,464388,,1,Mohd Wasim Aktar Shekh,Jagadish,,Short_Video,Final Delivery,29-Nov-2024,Shubham,3,0:00:00,0:00:00,0:00:00,,,,,RBH Approval (Deemed),,437
A438,https://lookup.housing.com/opportunity/4840431,MHU'24,Jefro Realty LLP,Jefro Realty LLP,Pune,1789221,,1,Mohan Vivek Patil,Anil,,Virtual_Apartment_Digitour,Final Delivery,27-Sep-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,438
A439,https://lookup.housing.com/opportunity/4801638,MHU'24,PRASUN ASSOCIATES,PRASUN ASSOCIATES,Pune,1781162,,1,Karan Arora,Anil,,Virtual_Apartment_Digitour,Final Delivery,1-Oct-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,439
A440,https://lookup.housing.com/opportunity/4764325,MHU'24,Leela Residency,Leela Residency,Mohali,1775172,Dependent Product,1,Khagesh Mahajan,Jagadish,,Short_Video,Final Delivery,24-Sep-2024,Shubham,3,8:00:00,8:00:00,0:00:00,,,,,,,440
A443,https://lookup.housing.com/opportunity/3931163,-,JDB GROUP,JDB GROUP,Jaipur,1626584,,1,Devendra Singh Tanvar,Jagadish,,Short_Video,Final Delivery,18-Sep-2024,Shubham,3,5:00:00,5:00:00,0:00:00,,,,,,,443
A444,https://lookup.housing.com/opportunity/4903791,-,Pride Builders Llp,Pride Builders Llp,Pune,1798062,,1,Shraddha Suresh Mange Bhanushali,Anil,,Real_Apartment_Digitour,Final Delivery,23-Sep-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,444
A445,https://lookup.housing.com/opportunity/4889654,-,Kalpataru,Kalpataru,Mumbai,1794137,,3,Udit Peshin,Anil,,Virtual_Apartment_Digitour,Final Delivery,14-Nov-2024,Ankur Sharma,2,33:00:00,35:15:00,-2:15:00,,,"QC not done properly, the tourch direction is not correct, Living wall light missing. ",,,,445
A449,https://lookup.housing.com/opportunity/4547732,MHU'24,Sky Developers,Sky Developers,Jaipur,1745908,,1,Mohd Wasim Aktar Shekh,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,10-Oct-2024,Ankur Sharma,3,16:00:00,17:20:00,-1:20:00,,,,,,,449
A451,https://lookup.housing.com/opportunity/3231080,,IITL Nimbus Group,IITL Nimbus Group,Noida,1419994,Dependent Product,1,Sachin Sharma,Jagadish,,RenderViews_StillImages,Final Delivery,20-Sep-2024,Parth Kaushik,2,4:00:00,0:00:00,4:00:00,,,Need to focus on project details on final delivery ,,,,451
A452,https://lookup.housing.com/opportunity/4603845,MHU'24,Alltrade Construction Private Limited,Alltrade Construction Private Limited,Bhubaneswar,1755510,,1,Madhushree Mukherjee,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,14-Nov-2024,Ankur Sharma,3,13:30:00,13:25:00,0:05:00,,,,,,,452
A453,https://lookup.housing.com/opportunity/4823556,,SRREE KRISHNAA PROPERTY DEVELOPERS,SRREE KRISHNAA PROPERTY DEVELOPERS,Coimbatore,1786023,,1,Robert R,Jagadish,,Real_Villa_Digitour,Final Delivery,27-Sep-2024,Outsource ,,1:00:00,1:00:00,0:00:00,,,,,,,453
A457,https://lookup.housing.com/opportunity/4490748,MHU'24,Shri BD Builders,Shri BD Builders,Jaipur,1736348,,1,Jatin Katara,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,9-Oct-2024,Parth Kaushik,3,14:00:00,16:15:00,-2:15:00,,,,,,,457
A458,https://lookup.housing.com/opportunity/4459524,MHU'24,Future Homes Infra,Future Homes Infra,Nagpur,1730792,,1,Mukesh Gurudas Biswas,Anil,,Virtual_Apartment_Digitour,Final Delivery,11-Oct-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,458
A459,https://lookup.housing.com/opportunity/4409244,-,ARP Infracon,ARP Infracon,Ahmedabad,1721696,,1,Shah Purav,Anil,,Real_Apartment_Digitour,Final Delivery,3-Oct-2024,Outsource ,,2:00:00,2:00:00,0:00:00,,,,,,,459
A460,https://lookup.housing.com/opportunity/4778307,MHU'24,Sanskaar Builders & Developer,Sanskaar Builders & Developer,Bhopal,1776369,,1,Navneet Kaur Sandhu,Anil,,Real_Apartment_Digitour,Final Delivery,27-Sep-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,460
A461,https://lookup.housing.com/opportunity/3231080,,IITL Nimbus Group,IITL Nimbus Group,Noida,1419973,Dependent Product,2,Sachin Sharma,Jagadish,,RenderViews_StillImages,Final Delivery,24-Sep-2024,Parth Kaushik,3,0:00:00,0:00:00,0:00:00,,,,,,,461
A463,https://lookup.housing.com/opportunity/4679376,MHU'24,LG Developers And Builders,LG Developers And Builders - Green Field,Nagpur,1768947,,1,Atul Shyam Wasnik,Anil,,Virtual_Apartment_Digitour,Final Delivery,25-Oct-2024,Ankur Sharma,,11:00:00,10:42:00,0:18:00,,,,,,,463
A464,https://lookup.housing.com/opportunity/4680896,MHU'24,JRC Projects Pvt Ltd,Sanzio project,Bangalore,1769097,,2,Zuheb Ahmed Makhdoom,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,30-Sep-2024,Outsource ,,1:00:00,1:00:00,0:00:00,,,Delivered Real villa Digitour ,,,,464
A466,https://lookup.housing.com/opportunity/4970162,-,Riddhi Siddhi Developers,Riddhi Siddhi Developers,Mumbai,1812938,,1,Vinod Raina,Anil,,Virtual_Apartment_Digitour,Final Delivery,17-Oct-2024,,,0:00:00,0:00:00,0:00:00,,,,,,,466
A467,https://lookup.housing.com/opportunity/4601974,MHU'24,Madhuban Group,Madhuban Group - Madhuban Heights,Bhopal,1755032,,2,Navneet Kaur Sandhu,Anil,,Real_Apartment_Digitour,Final Delivery,16-Oct-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,467
A468,https://lookup.housing.com/opportunity/4601851,MHU'24,Madhuban Group,Madhuban Group - Aashima Divine Infinity,Bhopal,1754996,,2,Navneet Kaur Sandhu,Anil,,Real_Apartment_Digitour,Final Delivery,20-Nov-2024,Outsource ,,1:00:00,1:00:00,0:00:00,,,,,,,468
A470,https://lookup.housing.com/opportunity/4954930,-,D R Gavhane Landmarks LLP,D R Gavhane Landmarks LLP,Pune,1809881,,1,Mohan Vivek Patil,Anil,,Virtual_Apartment_Digitour,Final Delivery,10-Oct-2024,Ankur Sharma,,12:00:00,12:00:00,0:00:00,,,,,,,470
A475,https://lookup.housing.com/opportunity/5005779,-,Keltech Infrastructure,Keltech Infrastructure,Noida,1822596,,1,Anuj Kumar Singh,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,26-Nov-2024,Ankur Sharma,3,16:00:00,15:52:15,0:07:45,,,,,,,475
A476,https://lookup.housing.com/opportunity/4463921,MHU'24,Mittal Buildcon,Mittal Buildcon,Nashik,1732045,,1,Shaikh Saddam Rafique,Anil,,Virtual_Apartment_Digitour,Final Delivery,11-Nov-2024,Ankur Sharma,,16:00:00,16:00:00,0:00:00,,,,,,,476
A478,https://lookup.housing.com/opportunity/5018361,-,Rudis Infra,Rudis Infra,Mumbai,1825384,,1,Sandeep Lalbahadur Pal,Anil,,Virtual_Apartment_Digitour,Final Delivery,4-Nov-2024,Ankur Sharma,,11:00:00,11:23:00,-0:23:00,,,,,,,478
A479,https://lookup.housing.com/opportunity/4604806,MHU'24,Anmol Nayantara Group,Anmol Nayantara Group,Nashik,1755964,,1,Shaikh Saddam Rafique,Anil,,Virtual_Apartment_Digitour,Final Delivery,20-Nov-2024,Ankur Sharma,,12:00:00,12:20:00,-0:20:00,,,,,,,479
A485,https://lookup.housing.com/opportunity/4566708,MHU'24,Siddhivinayak Homes,Siddhivinayak Homes,Mumbai,1754061,,1,Udit Peshin,Anil,,Real_Apartment_Digitour,Final Delivery,21-Nov-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,485
A489,https://lookup.housing.com/opportunity/5155917,-,Lokprabha Builders and Developers,Lokprabha Builders and Developers,Nashik,1855085,,1,Amol Madhukar Rakibe,Anil,,Virtual_Apartment_Digitour,Final Delivery,29-Nov-2024,Parth Kaushik,,14:00:00,14:50:00,-0:50:00,,,,,,,489
A495,https://lookup.housing.com/opportunity/4886455,MHU'24,Forever Developers,Forever Developers,Vadodara,1793124,,1,Pratik Subhash Shitole,Anil,,Virtual_Apartment_Digitour,Final Delivery,26-Nov-2024,Parth Kaushik,,16:00:00,15:50:00,0:10:00,,,,,,,495
A496,https://lookup.housing.com/opportunity/5254158,-,Royal Opulence,Royal Opulence,Ahmedabad,1871784,,1,Himanshu Himmatlal Parasharya,Anil,,Real_Apartment_Digitour,Final Delivery,3-Dec-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,496
A497,https://lookup.housing.com/opportunity/5261533,-,MK developers,MK developers,Pune,1872925,,1,Mohan Vivek Patil,Anil,,Virtual_Apartment_Digitour,Final Delivery,29-Nov-2024,Ankur Sharma,,11:00:00,10:10:00,0:50:00,,,,,,,497
A502,https://lookup.housing.com/opportunity/3210657,MHU'23,Sopan Infra,Sopan Infra - Rosette Group,Rajkot,1413570,,1,Batra Hitesh,Anil,,Virtual_Apartment_Digitour,Final Delivery,25-Nov-2024,Ankur Sharma,3,0:00:00,0:00:00,0:00:00,,,,,,,502
A425,https://lookup.housing.com/opportunity/4418584,-,Panda Infratech,Panda Infratech,Bhubaneswar,1722577,Highly Custom,1,Aman Banchhor,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,12-Dec-2024,Ankur Sharma,3,60:00:00,58:08:00,1:52:00,,,,,,,425
A481,https://lookup.housing.com/opportunity/5114771,-,AVA Lifespaces,AVA Lifespaces - Exterior,Mumbai,1848977,Dependent Product,2,Anjani Sankatmochan Shukla,Anil,,RenderViews_StillImages,Final Delivery,10-Dec-2024,Parth Kaushik,,0:00:00,0:00:00,0:00:00,,,,,,,481
A484,https://lookup.housing.com/opportunity/4995896,MHU'24,Anukarati Homes Pvt Ltd,Anukarati Homes Pvt Ltd,Thane,1819901,,1,Rohit Rampoojan Jha,Anil,,Virtual_Apartment_Digitour,Final Delivery,10-Dec-2024,Parth Kaushik,,8:00:00,8:00:00,0:00:00,,,,,,,484
A505,https://lookup.housing.com/opportunity/5304006,,Kakade Associates,Kakade Associates - Paradise,Pune,1879737,,2,Lubaba Navid Momin,Anil,,Virtual_Apartment_Digitour,Final Delivery,11-Dec-2024,Parth Kaushik,2,27:30:00,27:30:00,0:00:00,,,Kakade rework error on 04th Dec not updated on sheet,,,,505
A282,https://lookup.housing.com/opportunity/3744497,,Express Builders & Promoters Pvt Ltd,Express Builders & Promoters Pvt Ltd,Noida,1569465,,1,Tarang Saxena,Anil,,Walkthrough,Final Delivery,13-Jan-2025,Ankur Sharma,3,24:00:00,24:20:00,-0:20:00,,,"The quality is good, but the rerendering is done in the mail frames.",Autoapproved,,,282
A354,https://lookup.housing.com/opportunity/3381527,,AVA Lifespaces,AVA Lifespaces - Walkthrough Quality 2,Mumbai,1490662,Dependent Product,1,Niraj Virendra Singh,Anil,55,Walkthrough,Final Delivery,23-Jan-2025,Parth Kaushik,3,348:00:00,308:56:39,39:03:21,,,,,,,354
A355,https://lookup.housing.com/opportunity/3381527,,AVA Lifespaces,AVA Lifespaces - VO,Mumbai,1491685,Dependent Product,1,Niraj Virendra Singh,Anil,,Custom_Content,Final Delivery,23-Jan-2025,Outsource ,,4:45:00,4:45:00,0:00:00,,,,,,,355
A421,https://lookup.housing.com/opportunity/2968566,-,Sadguru Realty,Sadguru Realty,Mumbai,1623174,Dependent Product,1,Amit Nitish Raval,Anil,45,Virtual_Full_Project_Digitour,Final Delivery,19-Feb-2025,Ankur Sharma,,32:00:00,34:52:15,-2:52:15,,,,,,,421
A422,https://lookup.housing.com/opportunity/2968566,-,Sadguru Realty,Sadguru Realty,Mumbai,1623173,Dependent Product,1,Amit Nitish Raval,Anil,45,Virtual_Apartment_Digitour,Final Delivery,19-Feb-2025,Ankur Sharma,,10:00:00,11:20:44,-1:20:44,,,,,,,422
A428,https://lookup.housing.com/opportunity/4783102,-,Ajay Enterprises Pvt Ltd - Eros Group,Sampoornam ,Noida,1777088,Dependent Product,1,Tarang Saxena,Jagadish,,Virtual_Full_Project_Digitour,Final Delivery,27-Dec-2024,Ankur Sharma,1,319:20:00,337:43:42,-18:23:42,,,,,,,428
A441,https://lookup.housing.com/opportunity/4652500,-,EXCEL HOMES,EXCEL HOMES,Pune,1764146,,1,Lubaba Navid Momin,Anil,,Virtual_Apartment_Digitour,Final Delivery,31-Dec-2024,Outsource ,,19:00:00,22:45:00,-3:45:00,,,,,,,441
A442,https://lookup.housing.com/opportunity/4818751,-,Nexus Group Mumbai,Nexus Group Mumbai,Mumbai,1784194,,1,Deepak Kumar Rajendra Pandey,Anil,,Real_Apartment_Digitour,Final Delivery,24-Dec-2024,,,0:00:00,0:00:00,0:00:00,,,,,,,442
A447,https://lookup.housing.com/opportunity/4777182,-,Lalani Group,Lalani Group - Q2 3mins,Mumbai,1781680,,1,Manish Ramesh Almal,Anil,,Walkthrough,Final Delivery,13-Jan-2025,Parth Kaushik,,278:00:00,255:15:58,22:44:02,,,,,,,447
A454,https://lookup.housing.com/opportunity/4778254,-,Chordia Buildcon Private Limited,Chordia Buildcon Private Limited,Jaipur,1777739,,1,Mohd Wasim Aktar Shekh,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,19-Dec-2024,Ankur Sharma,3,18:00:00,19:40:00,-1:40:00,,,,,,,454
A455,https://lookup.housing.com/opportunity/4746481,MHU'24,Golden Era Homes,Golden Era Homes,Zirakpur,1770488,,1,Aditya Tewari,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,2-Jan-2025,Parth Kaushik,3,12:00:00,10:15:24,1:44:36,,,,,,,455
A462,https://lookup.housing.com/opportunity/4943383,-,Aswani Promotors & Builders - The Hyphen,Aswani Promotors & Builders - The Hyphen,Pune,1807439,,1,Lubaba Navid Momin,Anil,,Virtual_Full_Project_Digitour,Final Delivery,24-Dec-2024,Parth Kaushik,,407:55:00,419:29:06,-11:34:06,,,,,,,462
A465,https://lookup.housing.com/opportunity/4817917,MHU'24,Shree Laxmi Venture Pvt. Ltd.,Shree Laxmi Venture Pvt. Ltd.,Nagpur,1783961,,1,Mukesh Gurudas Biswas,Anil,,Virtual_Apartment_Digitour,Final Delivery,26-Dec-2024,Ankur Sharma,3,20:00:00,23:50:00,-3:50:00,,,,,,,465
A471,https://lookup.housing.com/opportunity/4921011,-,MS Realty,MS Realty - Jewels,Mumbai,1802748,,1,Jatin Chandrakant Pawar,Anil,,Virtual_Full_Project_Digitour,Final Delivery,23-Jan-2025,Ankur Sharma,2,142:00:00,148:15:06,-6:15:06,,,"Rework deliver timeline missed, updated link needs to shared on 30 nov but share on 2 dec.",,,,471
A472,https://lookup.housing.com/opportunity/4821211,MHU'24,Dream India Builders,Dream India Builders - Dream Aspire,Mumbai,1784702,,1,Anjani Sankatmochan Shukla,Anil,,Virtual_Apartment_Digitour,Final Delivery,2-Jan-2025,Parth Kaushik,,9:00:00,8:00:00,1:00:00,,,,,,,472
A480,https://lookup.housing.com/opportunity/5114771,-,AVA Lifespaces,AVA Lifespaces - Aerial,Mumbai,1848978,Dependent Product,4,Anjani Sankatmochan Shukla,Anil,,RenderViews_StillImages,Final Delivery,7-Jan-2025,Parth Kaushik,,42:00:00,39:52:15,2:07:45,,,,,,,480
A482,https://lookup.housing.com/opportunity/5085668,-,Swaminarayan Group,"Swaminarayan Group - Keshvam Skyview
",Gandhinagar,1844496,,1,Sheth Sagar Rajendrabhai,Anil,,Virtual_Full_Project_Digitour,Final Delivery,15-Jan-2025,Parth Kaushik,,218:00:00,221:40:20,-3:40:20,,,,,,,482
A486,https://lookup.housing.com/opportunity/5137813,-,KLJ Developers Private Limited,KLJ Developers Private Limited,Delhi,1850622,Dependent Product,1,Apurva Gupta,Jagadish,,Virtual_Apartment_Dollhouse,Final Delivery,28-Feb-2025,Ankur Sharma,3,54:00:00,51:16:20,2:43:40,,,,"Deactivated link for payment issue
Final product was ready long back ",,,486
A487,https://lookup.housing.com/opportunity/5137813,-,KLJ Developers Private Limited,KLJ Developers Private Limited,Delhi,1850619,Dependent Product,1,Apurva Gupta,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,28-Feb-2025,Ankur Sharma,3,25:00:00,22:23:36,2:36:24,,,,"Deactivated link for payment issue
Final product was ready long back ",,,487
A494,https://lookup.housing.com/opportunity/5005669,-,ARY Developer,ARY Developer - Umar Park,Mumbai,1822565,,1,Anjani Sankatmochan Shukla,Anil,,Virtual_Apartment_Digitour,Final Delivery,20-Dec-2024,Ankur Sharma,3,12:00:00,12:00:00,0:00:00,,,,,,,494
A498,https://lookup.housing.com/opportunity/5216716,-,ABS Shubhankar Group,ABS Shubhankar Group,Udaipur,1866125,Dependent Product,1,Ankit Goyal,Anil,60,Digiplot,Final Delivery,3-Feb-2025,Outsource ,,0:00:00,0:00:00,0:00:00,,,Trishanku Sir approval received for plan chnages.,,,,498
A499,https://lookup.housing.com/opportunity/5260992,-,Tirupati Infra Developer,Tirupati Infra Developer,Lucknow,1872765,Highly Custom,2,Shashank Verma,Jagadish,,Virtual_Apartment_Dollhouse,Final Delivery,21-Jan-2025,Ankur Sharma,3,267:10:00,185:11:43,81:58:17,,,,There is a electric issue in office thats why dealyed 3days ,,,499
A504,https://lookup.housing.com/opportunity/5041381,,SYUG,SYUG,Bangalore,1849222,,1,Deepak Kumar Panigrahy,Jagadish,45,Slice_View,Final Delivery,31-Dec-2024,Outsource ,3,0:00:00,0:00:00,0:00:00,,,,,,,504
A511,https://lookup.housing.com/opportunity/4642485,,Ekarth Group,Ekarth Group - Ekarth One,Gandhinagar,1762814,,1,Shah Purav,Anil,,Real_Apartment_Digitour,Final Delivery,24-Dec-2024,Outsource ,,1:00:00,0:45:00,0:15:00,,,,,,,511
A512,https://lookup.housing.com/opportunity/5304159,,Mahadev Developers,Mahadev Developers - Eiffel Tower,Ahmedabad,1879777,,1,Nakul Purohit,Anil,,Virtual_Apartment_Digitour,Final Delivery,31-Dec-2024,Ankur Sharma,3,17:00:00,14:16:53,2:43:07,,,,,,,512
A513,https://lookup.housing.com/opportunity/5364048,,Kasturi Developers,Kasturi Developers - Avenue Hills & Prime Avenue 2bhks,Mumbai,1890490,Dependent Product,2,Kanchan Ritesh Jha,Anil,,Virtual_Apartment_Digitour,Final Delivery,28-Jan-2025,Parth Kaushik,3,35:00:00,31:38:02,3:21:58,,,,,,,513
A516,https://lookup.housing.com/opportunity/5309266,,Mason Estate india Pvt Ltd,Mason Estate india Pvt Ltd,Bhubaneswar,1890826,,1,Madhushree Mukherjee,Anil,,Virtual_Apartment_Digitour,Final Delivery,3-Jan-2025,Ankur Sharma,3,23:45:00,24:02:14,-0:17:14,,,,,,,516
A517,https://lookup.housing.com/opportunity/4882362,MHU'24,Pankaj Construction,Pankaj Construction,Nagpur,1806389,,1,Himanshi Lalbahadur Pal,Anil,,Virtual_Apartment_Digitour,Final Delivery,7-Jan-2025,Parth Kaushik,,18:00:00,18:11:19,-0:11:19,,,,,,,517
A518,https://lookup.housing.com/opportunity/5308418,-,Urban River,Urban River,Bhopal,1884198,,1,Navneet Kaur Sandhu,Anil,,Virtual_Apartment_Digitour,Final Delivery,20-Jan-2025,Parth Kaushik,3,11:00:00,10:17:03,0:42:57,,,,,,,518
A519,https://lookup.housing.com/opportunity/5493268,,Panda Infratech,Panda Infratech,Bhubaneswar,1912840,,1,Aman Banchhor,Jagadish,21,Rework,Final Delivery,5-Feb-2025,Ankur Sharma,,21:00:00,22:52:15,-1:52:15,,,,,,,519
A520,https://lookup.housing.com/opportunity/5230018,,Signature Dwellings,Signature Dwellings,Bangalore,1868060,,2,Katti Satyapramod,Jagadish,28,Virtual_Apartment_Digitour,Final Delivery,19-Feb-2025,Ankur Sharma,3,36:20:00,41:22:22,-5:02:22,,,,Client was not availble to discuss ,,,520
A521,https://lookup.housing.com/opportunity/5478468,-,Lalani Group,Lalani Group,Mumbai,1910513,,1,Manish Ramesh Almal,Anil,21,Rework,Final Delivery,7-Jan-2025,Ankur Sharma,3,19:00:00,17:03:04,1:56:56,,,,,,,521
A522,https://lookup.housing.com/opportunity/5081990,,Sureka Properties,Sureka Properties,Kolkata,1842413,,1,Madhushree Mukherjee,Jagadish,,Real_Apartment_Digitour,Final Delivery,4-Feb-2025,Outsource ,1,3:45:00,3:55:04,-0:10:04,,,"The photographer did not shoot properly, and the committed date for the photoshoot was not met",,,,522
A523,https://lookup.housing.com/opportunity/5358887,,EL SPAZIA,EL SPAZIA,Zirakpur,1889409,,1,Neha Sood,Jagadish,15,Short_Video,Final Delivery,27-Dec-2024,Shubham,3,4:00:00,4:00:00,0:00:00,,,,,,,523
A524,https://lookup.housing.com/opportunity/4521189,MHU'24,Vision Creative Infra LLP,Vision Creative Infra LLP,Gandhinagar,1741681,,1,Shah Purav,Anil,,Real_Apartment_Digitour,Final Delivery,7-Jan-2025,,,0:00:00,0:00:00,0:00:00,,,,,,,524
A525,https://lookup.housing.com/opportunity/5732708,-,Progressive Group,Progressive Group,Mumbai,1957852,,1,Vinod Raina,Anil,,Virtual_Apartment_Digitour,Final Delivery,24-Jan-2025,Parth Kaushik,,38:00:00,37:09:04,0:50:56,,,,,,,525
A526,https://lookup.housing.com/opportunity/5574604,-,N J R Constructions,N J R Constructions,Hyderabad,1926968,,1,Gopal Bhati,Anil,,Real_Apartment_Digitour,Final Delivery,4-Feb-2025,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,526
A527,https://lookup.housing.com/opportunity/5362868,-,Gagan Properties,Gagan Properties - Micasa,Pune,1890096,,1,Pallavi Sonawane,Anil,,Virtual_Apartment_Digitour,Final Delivery,3-Feb-2025,Parth Kaushik,,15:00:00,15:17:05,-0:17:05,,,,,,,527
A528,https://lookup.housing.com/opportunity/2472057,-,Aakar Constructions Group,Aakar Constructions Group,Nagpur,1127178,,1,Kiran Gurve,Anil,25,Virtual_Apartment_Digitour,Final Delivery,13-Feb-2025,Outsource ,,1:00:00,1:00:31,-0:00:31,,,,,,,528
